experiment_id,model_version,control_mode,baseline_policy,seed,num_nodes,scenario,duration_s,sync_messages,radio_active_time_s,radio_active_time_mean_per_node_s,estimated_energy_j,violation_events,violation_time_steps,affected_nodes,violation_rate_pct,mean_psm,median_psm,min_psm,p5_psm,negative_psm_frequency_pct,state_transitions,state_counts,beacon_count_estimated,pssp_count,prap_count,radio_wakeup_events_estimated,mean_sync_interval_ms,mean_tx_power_pct,mean_battery_percent,max_pe,mean_pe,mean_pt,control_action_count,invariant_violations,strategy
EXP-STA-10N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,36.36445331028941,36.23331253460314,14.502125110542572,22.740096417787072,0.0,15,"{'RELAXED': 4, 'NOMINAL': 5, 'ELEVATED': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.25399999999989,52.38287488945743,26.380046689710586,62.7445,15,0,baseline
EXP-STA-10N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,34.00434017150111,34.180627146558955,7.850990459935296,18.502372070073005,0.0,21,"{'NOMINAL': 6, 'ELEVATED': 1, 'RELAXED': 3}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,90.80399999999989,53.99841945651819,28.74015982849889,62.7445,21,0,baseline
EXP-STA-10N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,40.63199768395089,42.61087846076114,11.46322377510544,21.860287954862688,0.0,13,"{'RELAXED': 6, 'NOMINAL': 4}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.8839999999999,48.31366218432092,22.112502316049113,62.7445,13,0,baseline
EXP-STA-10N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,36.19755732414861,37.10202487144447,20.20387286231149,24.808068585869286,0.0,22,"{'NOMINAL': 5, 'RELAXED': 5}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,89.7639999999999,46.1155360651437,26.546942675851394,62.7445,22,0,baseline
EXP-STA-10N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,32.634523658193324,29.3329973677967,8.294181438715341,13.733728085190101,0.0,23,"{'NOMINAL': 8, 'RELAXED': 2}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.25399999999989,50.47065692678461,30.10997634180668,62.7445,23,0,baseline
EXP-STA-10N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,37.3688695866353,34.72246127177317,14.334309860533395,22.693036165485495,0.0,16,"{'RELAXED': 4, 'NOMINAL': 5, 'ELEVATED': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.99399999999989,52.55069013946661,25.375630413364703,62.7445,16,0,baseline
EXP-STA-10N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,38.1822244558536,39.25508000366994,10.306316197214052,21.693770893251052,0.0,17,"{'RELAXED': 6, 'NOMINAL': 4}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.49399999999989,46.74657172368309,24.562275544146402,62.7445,17,0,baseline
EXP-STA-10N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,56,3010,1,1.8604651162790697,36.25713953501032,37.79780713404488,-6.209547382959407,17.344825808929805,1.8604651162790697,12,"{'RELAXED': 5, 'NOMINAL': 4, 'IMMEDIATE': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,90.0239999999999,57.6595473829594,26.48736046498969,62.7445,12,0,baseline
EXP-STA-10N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,32.7741843414112,31.499018517345796,9.519793472196575,18.33996601794929,0.0,7,"{'NOMINAL': 8, 'RELAXED': 2}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.2939999999999,48.6525551141078,29.970315658588802,62.7445,7,0,baseline
EXP-STA-10N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,10,Scenario A: Stable,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,30.054337827759348,32.183029863930635,4.94670255918745,10.66282435951697,0.0,22,"{'NOMINAL': 7, 'ELEVATED': 3}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.6039999999999,54.44745000201871,32.690162172240655,62.7445,22,0,baseline
EXP-STA-10N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,10,Scenario A: Stable,300.0,1819,38.07200000000003,3.807200000000003,42.64979999999965,0,3010,0,0.0,36.544351362440885,35.948423040926095,17.165585712455055,23.671207777936022,0.0,13,"{'RELAXED': 3, 'NOMINAL': 7}",41551.66666666633,3000,3010,9550.0,1396.7275747508306,37.053156146179404,91.63700400000059,49.71941428754495,26.200148637559113,62.7445,13,0,proposed
EXP-STA-10N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,10,Scenario A: Stable,300.0,2053,45.616000000000035,4.561600000000004,47.64739999999951,0,3010,0,0.0,33.10708734554458,33.55839526889629,7.850990459935296,16.626996436434496,0.0,28,"{'NOMINAL': 5, 'RELAXED': 4, 'ELEVATED': 1}",45768.33333333333,3000,3010,11438.0,1254.9335548172758,42.91362126245847,91.08705200000037,53.99841945651819,29.637412654455428,62.7445,28,0,proposed
EXP-STA-10N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,10,Scenario A: Stable,300.0,1515,31.608000000000022,3.1608000000000023,37.06619999999982,0,3010,0,0.0,40.388813093929166,42.39508094134196,14.721906335719304,21.88313090894648,0.0,8,"{'RELAXED': 5, 'NOMINAL': 5}",36460.00000000004,3000,3010,7928.0,1592.2591362126245,29.508305647840533,92.37867600000097,47.93990089956088,22.355686906070837,62.7445,8,0,proposed
EXP-STA-10N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,10,Scenario A: Stable,300.0,1714,37.23200000000003,3.723200000000003,40.894799999999755,0,3010,0,0.0,36.84181220719196,38.12664918222965,17.975969059932844,23.549906713906356,0.0,19,"{'NOMINAL': 4, 'RELAXED': 6}",41159.99999999944,3000,3010,9338.0,1350.4651162790697,36.53488372093023,90.1821040000006,42.09679999022628,25.90268779280804,62.7445,19,0,proposed
EXP-STA-10N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,10,Scenario A: Stable,300.0,2068,51.24000000000004,5.124000000000004,49.1919999999995,0,3010,0,0.0,33.170286092483025,29.935465953358236,9.086253900592865,13.8317141832735,0.0,20,"{'NOMINAL': 7, 'ELEVATED': 1, 'RELAXED': 2}",47664.999999998945,3000,3010,12840.0,1252.5996677740864,45.15614617940199,92.50616000000038,50.13281651805816,29.574213907516977,62.7445,20,0,proposed
EXP-STA-10N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,10,Scenario A: Stable,300.0,1856,39.13600000000003,3.9136000000000033,43.53839999999963,0,3010,0,0.0,36.39231631238014,34.17862822525981,12.16513981460178,20.456486365285734,0.0,25,"{'RELAXED': 5, 'NOMINAL': 4, 'ELEVATED': 1}",41403.33333333281,3000,3010,9810.0,1437.8322259136212,36.61461794019934,92.35923200000065,54.719860185398225,26.35218368761986,62.7445,25,0,proposed
EXP-STA-10N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,10,Scenario A: Stable,300.0,1719,34.096000000000025,3.4096000000000024,40.531399999999685,0,3010,0,0.0,37.794535494287345,38.129050512171354,12.956121002990706,22.140080485946577,0.0,16,"{'RELAXED': 5, 'NOMINAL': 5}",38346.6666666667,3000,3010,8550.0,1527.375415282392,32.2890365448505,92.91937200000083,46.74657172368309,24.94996450571266,62.7445,16,0,proposed
EXP-STA-10N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,10,Scenario A: Stable,300.0,1847,48.96,4.896,45.905799999999644,62,3010,1,2.0598006644518274,35.9276368718763,37.44091884921491,-7.3214273940844095,17.31968264677722,2.0598006644518274,12,"{'RELAXED': 5, 'NOMINAL': 4, 'IMMEDIATE': 1}",43678.33333333269,3000,3010,12274.0,1349.265780730897,38.32225913621262,90.34188400000056,58.771427394084405,26.8168631281237,62.7445,12,0,proposed
EXP-STA-10N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,10,Scenario A: Stable,300.0,2024,42.59200000000003,4.2592000000000025,46.44279999999953,0,3010,0,0.0,33.34620149576434,33.27064466031592,9.519793472196575,18.668367822358487,0.0,9,"{'NOMINAL': 6, 'RELAXED': 4}",45091.66666666643,3000,3010,10682.0,1244.5348837209303,42.29568106312292,91.60114400000033,51.2216107985155,29.398298504235665,62.7445,9,0,proposed
EXP-STA-10N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,10,Scenario A: Stable,300.0,2022,55.13599999999993,5.513599999999993,49.342399999999664,0,3010,0,0.0,30.73466233100596,32.822021443584,4.94670255918745,10.63911235390755,0.0,19,"{'NOMINAL': 6, 'ELEVATED': 3, 'RELAXED': 1}",49444.99999999897,3000,3010,13822.0,1109.9667774086379,47.498338870431894,92.85315200000032,54.04097375961502,32.00983766899404,62.7445,19,0,proposed
EXP-MOD-10N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,37.96945298573916,37.85824830659958,15.114228632896626,22.977146313679942,0.0,18,"{'RELAXED': 3, 'NOMINAL': 7}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.25399999999989,56.54827136710338,29.25679701426084,67.22625000000001,18,0,baseline
EXP-MOD-10N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,36.80856765267234,37.14541855437487,9.40400938344522,19.305104376878706,0.0,29,"{'NOMINAL': 6, 'ELEVATED': 1, 'RELAXED': 3}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,90.80399999999989,55.29929977769909,30.41768234732767,67.22625000000001,29,0,baseline
EXP-MOD-10N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,44.33048174908909,47.077125840419896,10.406443872114394,24.89132026681555,0.0,14,"{'RELAXED': 4, 'NOMINAL': 5, 'ELEVATED': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.8839999999999,48.538818449374006,22.89576825091092,67.22625000000001,14,0,baseline
EXP-MOD-10N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,40.65507172413149,41.46357358503888,20.533733930356775,27.800035232307476,0.0,24,"{'NOMINAL': 5, 'RELAXED': 5}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,89.7639999999999,49.89188516218749,26.57117827586851,67.22625000000001,24,0,baseline
EXP-MOD-10N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,36.51946111252536,34.18529314194541,5.852473385870709,15.576078978780972,0.0,19,"{'NOMINAL': 8, 'RELAXED': 2}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.25399999999989,50.47065692678461,30.706788887474637,67.22625000000001,19,0,baseline
EXP-MOD-10N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,41.10097544259598,38.80629318691329,16.575275630482516,23.528838570836744,0.0,15,"{'RELAXED': 4, 'NOMINAL': 6}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.99399999999989,55.08722436951749,26.12527455740402,67.22625000000001,15,0,baseline
EXP-MOD-10N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,40.86012036486949,41.242050944755086,12.40789398291119,25.52922104060232,0.0,18,"{'RELAXED': 6, 'NOMINAL': 4}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.49399999999989,44.04423914175562,26.366129635130516,67.22625000000001,18,0,baseline
EXP-MOD-10N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,36,3010,1,1.196013289036545,39.98603309811719,40.89386097341793,-3.153984930996735,21.095362366044643,1.196013289036545,20,"{'RELAXED': 5, 'NOMINAL': 4, 'IMMEDIATE': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,90.0239999999999,58.278984930996735,27.240216901882818,67.22625000000001,20,0,baseline
EXP-MOD-10N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,35.665836461280676,35.15941911097622,8.364867677055457,18.26524697913083,0.0,19,"{'NOMINAL': 8, 'RELAXED': 2}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.2939999999999,53.79592330030096,31.560413538719324,67.22625000000001,19,0,baseline
EXP-MOD-10N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,10,Scenario B: Moderate,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,32.19051606293588,33.972611603366126,8.571935623987017,14.24918359947537,0.0,25,"{'NOMINAL': 8, 'ELEVATED': 1, 'RELAXED': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.6039999999999,56.412274485707314,35.03573393706412,67.22625000000001,25,0,baseline
EXP-MOD-10N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,10,Scenario B: Moderate,300.0,1841,38.32000000000003,3.832000000000003,43.092999999999634,0,3010,0,0.0,37.21157967427067,35.59836838061484,15.114228632896626,22.96940797381972,0.0,18,"{'RELAXED': 5, 'NOMINAL': 5}",41308.333333332994,3000,3010,9610.0,1432.4916943521594,36.59468438538206,91.62814000000063,56.54827136710338,30.014670325729327,67.22625000000001,18,0,proposed
EXP-MOD-10N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,10,Scenario B: Moderate,300.0,2004,45.31200000000003,4.531200000000004,46.93679999999955,0,3010,0,0.0,35.65046667351134,35.926823759791574,9.40400938344522,16.44105987624831,0.0,30,"{'NOMINAL': 7, 'RELAXED': 3}",45093.33333333325,3000,3010,11358.0,1298.7707641196014,41.817275747508305,91.10126400000044,58.20371474653602,31.575783326488658,67.22625000000001,30,0,proposed
EXP-MOD-10N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,10,Scenario B: Moderate,300.0,1590,33.95200000000003,3.3952000000000027,38.588799999999786,0,3010,0,0.0,43.43983058599483,45.47040719070904,12.219907820396116,25.305919127878443,0.0,17,"{'RELAXED': 5, 'NOMINAL': 4, 'ELEVATED': 1}",38144.9999999999,3000,3010,8514.0,1517.2093023255813,31.970099667774086,92.34822400000084,46.199724426449166,23.786419414005177,67.22625000000001,17,0,proposed
EXP-MOD-10N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,10,Scenario B: Moderate,300.0,1603,34.93600000000003,3.493600000000003,38.885399999999834,0,3010,0,0.0,40.67894539082041,42.358785321628346,17.874614059793338,26.480785591529706,0.0,19,"{'NOMINAL': 4, 'RELAXED': 6}",39246.666666666366,3000,3010,8764.0,1433.2392026578073,33.674418604651166,90.22229200000075,50.353761331554395,26.547304609179598,67.22625000000001,19,0,proposed
EXP-MOD-10N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,10,Scenario B: Moderate,300.0,2000,42.92800000000003,4.292800000000003,46.36519999999948,0,3010,0,0.0,38.16700388429186,35.234097936418486,10.238495258773213,17.408554546876488,0.0,16,"{'NOMINAL': 7, 'ELEVATED': 1, 'RELAXED': 2}",44004.99999999933,3000,3010,10762.0,1355.3322259136212,40.38205980066445,92.56269600000049,51.598340394730016,29.059246115708145,67.22625000000001,16,0,proposed
EXP-MOD-10N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,10,Scenario B: Moderate,300.0,1838,39.08800000000003,3.908800000000003,43.30719999999967,0,3010,0,0.0,39.120704461744666,38.00112423791579,14.659890908093587,18.76584409360661,0.0,21,"{'RELAXED': 5, 'NOMINAL': 4, 'ELEVATED': 1}",41094.999999999556,3000,3010,9798.0,1449.0199335548173,36.096345514950166,92.3638560000007,56.84414096746324,28.10554553825534,67.22625000000001,21,0,proposed
EXP-MOD-10N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,10,Scenario B: Moderate,300.0,1719,34.82400000000003,3.482400000000003,40.65059999999971,0,3010,0,0.0,40.67056004315391,40.98700903289952,12.534602275243117,25.562602199100102,0.0,24,"{'RELAXED': 6, 'NOMINAL': 4}",38888.33333333349,3000,3010,8730.0,1494.21926910299,33.08637873754153,92.91698800000079,44.13819198114669,26.555689956846095,67.22625000000001,24,0,proposed
EXP-MOD-10N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,10,Scenario B: Moderate,300.0,1808,43.472000000000016,4.347200000000002,43.88119999999971,37,3010,1,1.229235880398671,38.797587354827144,40.507475146750224,-3.815388853529633,20.97650575429319,1.229235880398671,23,"{'RELAXED': 4, 'NOMINAL': 5, 'IMMEDIATE': 1}",42656.666666666315,3000,3010,10902.0,1343.4285714285713,37.80398671096346,90.38237600000059,58.94038885352963,28.42866264517286,67.22625000000001,23,0,proposed
EXP-MOD-10N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,10,Scenario B: Moderate,300.0,1929,42.93600000000003,4.293600000000003,45.17939999999962,0,3010,0,0.0,35.997359445367714,37.03771167044866,8.364867677055457,17.836900596618285,0.0,19,"{'NOMINAL': 6, 'RELAXED': 4}",44736.66666666606,3000,3010,10768.0,1253.5714285714287,41.627906976744185,91.62641200000039,54.43670661907614,31.228890554632287,67.22625000000001,19,0,proposed
EXP-MOD-10N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,10,Scenario B: Moderate,300.0,2002,51.17600000000001,5.117600000000001,48.05239999999965,0,3010,0,0.0,32.480631412124445,33.839087132882334,8.571935623987017,13.85772438984403,0.0,24,"{'RELAXED': 2, 'ELEVATED': 1, 'NOMINAL': 7}",48454.99999999893,3000,3010,12832.0,1111.5697674418604,46.51162790697674,92.87895200000028,56.219401573181976,34.745618587875555,67.22625000000001,24,0,proposed
EXP-CHA-10N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,41.02224682998091,40.8545196377418,17.59569683001002,26.24663039329847,0.0,29,"{'RELAXED': 6, 'NOMINAL': 3, 'ELEVATED': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.25399999999989,63.48530316998998,28.10518406702906,69.12743089700997,29,0,baseline
EXP-CHA-10N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,38.426688268085066,38.555777811298185,8.950990459935298,23.79996310337784,0.0,28,"{'ELEVATED': 1, 'NOMINAL': 7, 'RELAXED': 2}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,90.80399999999989,55.29929977769909,30.700742628924907,69.12743089700997,28,0,baseline
EXP-CHA-10N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,45.2953424996305,46.50588738486745,14.805156115101958,23.17311351443494,0.0,20,"{'RELAXED': 5, 'NOMINAL': 5}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.8839999999999,48.538818449374006,23.83208839737947,69.12743089700997,20,0,baseline
EXP-CHA-10N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,41.19290927695378,41.13794679158573,18.32885391616353,27.425023392568104,0.0,40,"{'RELAXED': 5, 'NOMINAL': 5}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,89.7639999999999,50.35179019256633,27.9345216200562,69.12743089700997,40,0,baseline
EXP-CHA-10N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,38.239153865655666,36.40612606939313,9.453548566781897,16.21896296014124,0.0,21,"{'NOMINAL': 6, 'RELAXED': 4}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.25399999999989,55.790119478215274,30.888277031354306,69.12743089700997,21,0,baseline
EXP-CHA-10N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,41.74078523989007,39.240164736216144,16.90190135306129,25.37520038945924,0.0,16,"{'RELAXED': 5, 'NOMINAL': 5}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.99399999999989,59.576440537601755,27.3866456571199,69.12743089700997,16,0,baseline
EXP-CHA-10N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,42.38836295238865,41.82871855225183,12.554776961830001,27.976549739977678,0.0,25,"{'RELAXED': 4, 'NOMINAL': 6}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.49399999999989,53.053125999661994,26.739067944621326,69.12743089700997,25,0,baseline
EXP-CHA-10N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,41.52878627735522,41.39063432578445,4.902625349500049,20.526326050463435,0.0,22,"{'RELAXED': 6, 'NOMINAL': 3, 'ELEVATED': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,90.0239999999999,57.46737465049996,27.598644619654753,69.12743089700997,22,0,baseline
EXP-CHA-10N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,37.016905784228456,36.05475058410427,12.232144334660838,20.133594675567018,0.0,29,"{'ELEVATED': 1, 'NOMINAL': 8, 'RELAXED': 1}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,91.2939999999999,59.09270210464982,32.11052511278151,69.12743089700997,29,0,baseline
EXP-CHA-10N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,10,Scenario C: Dynamic/Challenging,300.0,3000,48.000000000000036,4.800000000000003,61.79999999999896,0,3010,0,0.0,35.308005995791625,36.17167527059852,8.796702559187452,14.40526993422635,0.0,38,"{'NOMINAL': 5, 'ELEVATED': 1, 'RELAXED': 4}",50166.66666666509,3000,3010,12040.0,1000.0,50.0,92.6039999999999,56.412274485707314,33.81942490121835,69.12743089700997,38,0,baseline
EXP-CHA-10N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,10,Scenario C: Dynamic/Challenging,300.0,1770,37.456000000000024,3.7456000000000023,41.8323999999997,0,3010,0,0.0,40.69094024899637,40.25712461558467,17.59569683001002,26.99495951880579,0.0,28,"{'RELAXED': 3, 'NOMINAL': 6, 'ELEVATED': 1}",40979.99999999964,3000,3010,9396.0,1411.528239202658,36.18604651162791,91.65335200000064,63.48530316998998,28.436490648013606,69.12743089700997,28,0,proposed
